owner_org,รหัส Dataset ID,title,ช่วงเวลาข้อมูล time_horizon,ขอบข่ายข้อมูล domain,ชื่อประเภทข้อมูล Data_Entity,ภัยที่เกี่ยวข้อง Related Hazards,สาขา Sectors,มิติด้านเวลา Temporal Dimension,ช่วงเวลา Time Period,หน่วย Unit,ความละเอียดเชิงเวลา Temporal Resolution,geo_coverage,ความละเอียดเชิงพื้นที่ Spatial Resolution,data_format,accessible_condition,url,ข้อจำกัด Limitations / Gaps,หมายเหตุ Remarks,data_source,ประเภทแหล่งที่มา Source_Type,data_type,maintainer,maintainer_email,tag_string,notes,objective,update_frequency_unit,update_frequency_interval,data_category,license_id,created_date,last_updated_date,data_support,data_collect,data_language,high_value_dataset,reference_data,endorsement_status,validation_flag,limitations_statement
OAE,OAE_1_4,จำนวนครัวเรือนเกษตรกรรม,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Heat (คลื่นความร้อน),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ครัวเรือน,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: สำนักงานเศรษฐกิจการเกษตร / สำนักงานสถิติแห่งชาติ (ครัวเรือนเกษตร),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,OAE,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
OAE,OAE_1_5,จำนวนครัวเรือนเกษตรกร,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Public Health — สาธารณสุข,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: สำนักงานเศรษฐกิจการเกษตร / กรมส่งเสริมการเกษตร (ครัวเรือนเกษตร),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,OAE,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RFD,RFD_1_1,พื้นที่ที่มีสภาพป่า,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Heat (คลื่นความร้อน),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ตร.ม.,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมป่าไม้ / กรมอุทยานแห่งชาติ สัตว์ป่า และพันธุ์พืช (พื้นที่ป่า),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RFD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RFD,RFD_1_2,อัตราการสูญเสียพื้นที่ป่าในระยะเวลา 5 ปี รายจังหวัด,IMPACT (Backward-looking),Risk and Impact Assessment (DOM_024),LOSS_DAMAGE_RECORD,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Natural Resources — ทรัพยากรธรรมชาติ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมป่าไม้ / GISTDA (อัตราการสูญเสียพื้นที่ป่า),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RFD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RFD,RFD_1_3,สัดส่วนพื้นที่ป่าชุมชนต่อพื้นที่จังหวัด หรือจำนวนองค์กรป่าชุมชนรายจังหวัด,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย); Heat (คลื่นความร้อน),Natural Resources — ทรัพยากรธรรมชาติ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมป่าไม้ (ป่าชุมชน/องค์กรป่าชุมชน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RFD,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RID,RID_1_2,จำนวนสถานีวัดระดับน้ำ,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย),Human Settlement — ตั้งถิ่นฐาน; Tourism — ท่องเที่ยว; Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมชลประทาน / กรมทรัพยากรน้ำ / สสน. (สถานีวัดระดับน้ำ),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RID,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RID,RID_1_11,ปริมาณน้ำเก็บกัก (รวมรายปี),Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),Tourism — ท่องเที่ยว,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมชลประทาน / กรมทรัพยากรน้ำ (ปริมาณน้ำเก็บกัก),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RID,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RID,RID_1_1,ปริมาณน้ำเก็บกักรายปี (รวมทุกขนาด),Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Heat (คลื่นความร้อน),Agriculture — เกษตร; Human Settlement — ตั้งถิ่นฐาน,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ล้าน ลบ.ม./ปี,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมชลประทาน / กรมทรัพยากรน้ำ (ปริมาณน้ำเก็บกัก),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RID,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RID,RID_1_4,ปริมาณน้ำเก็บกักรายปี (แหล่งน้ำขนาดใหญ่ กลาง และเล็ก),Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง),Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมชลประทาน / กรมทรัพยากรน้ำ (ปริมาณน้ำเก็บกักรายปี),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RID,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RID,RID_1_6,ปริมาณน้ำหลากสูงสุด,Forward-looking,Risk and Impact Assessment (DOM_021),HAZARDOUS_EVENT,Flood (อุทกภัย),Water — น้ำ,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ลบ.ม./วินาที,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมชลประทาน / สสน. (ปริมาณน้ำหลากสูงสุด),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RID,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RID,RID_1_10,พื้นที่ชลประทาน,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ตร.กม.,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมชลประทาน (พื้นที่ชลประทาน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RID,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RID,RID_1_8,พื้นที่นอกเขตชลประทาน,Forward-looking,Risk and Impact Assessment (DOM_022),EXPOSED_ASSET,Drought (ภัยแล้ง); Flood (อุทกภัย),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,-,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมชลประทาน / กรมพัฒนาที่ดิน (พื้นที่นอกเขตชลประทาน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RID,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
RID,RID_1_9,พื้นที่เพาะปลูกในเขตชลประทาน,Forward-looking,Risk and Impact Assessment (DOM_022),ADAPTIVE_CAPACITY,Drought (ภัยแล้ง); Flood (อุทกภัย),Agriculture — เกษตร,Historical; Projected,1960-2014; 2015-2040; 2041-2060; 2061-2080; 2081-2100,ไร่,Annual,National,Province,CSV,Restricted,-,-,อาจมาจาก: กรมชลประทาน / สำนักงานเศรษฐกิจการเกษตร (พื้นที่เพาะปลูกในเขตชลประทาน),Report รายงานฉบับสมบูรณ์โครงการปรับปรุงระบบฐานข้อมูลความเสี่ยงเชิงพื้นที่จากการเปลี่ยนแปลงสภาพภูมิอากาศ,Report,,RID,,,,,,,,,,,,,,,,Baseline-Draft,Unverified-Baseline,-
